_id,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
6a1dc27d98be8b62b6966a48,22.0,female,High School,76706.0,0,MORTGAGE,4000.0,DEBTCONSOLIDATION,11.01,0.05,2.0,500,Yes,0
6a1dc27d98be8b62b6964611,24.0,female,Associate,79510.0,2,RENT,24250.0,MEDICAL,15.7,0.3,2.0,604,No,1
6a1dc27d98be8b62b6966670,24.0,female,Bachelor,72987.0,4,MORTGAGE,10000.0,EDUCATION,6.03,0.14,3.0,620,Yes,0
6a1dc27d98be8b62b6967369,23.0,male,High School,65978.0,0,RENT,11200.0,EDUCATION,13.99,0.17,2.0,656,No,0
6a1dc27d98be8b62b696bb77,40.0,male,High School,46531.0,17,RENT,7000.0,DEBTCONSOLIDATION,15.99,0.15,16.0,648,No,1
6a1dc27d98be8b62b69650db,22.0,male,Master,36652.0,0,RENT,3500.0,MEDICAL,13.92,0.1,4.0,557,Yes,0
6a1dc27d98be8b62b696cb9f,29.0,male,Associate,109014.0,6,RENT,11962.0,PERSONAL,8.21,0.11,9.0,601,No,0
6a1dc27d98be8b62b6964e19,25.0,female,High School,39159.0,0,MORTGAGE,8000.0,DEBTCONSOLIDATION,13.16,0.2,2.0,585,No,0
6a1dc27d98be8b62b6965663,24.0,female,Associate,50397.0,1,OWN,9200.0,VENTURE,12.42,0.18,2.0,592,No,0
6a1dc27d98be8b62b6966edc,25.0,female,High School,84989.0,3,MORTGAGE,12000.0,MEDICAL,10.37,0.14,4.0,647,Yes,0
6a1dc27d98be8b62b6966a2c,22.0,male,Associate,76332.0,1,OWN,9000.0,EDUCATION,11.01,0.12,4.0,678,Yes,0
6a1dc27d98be8b62b696a16f,32.0,female,Master,30586.0,14,RENT,9600.0,EDUCATION,7.14,0.31,9.0,720,No,1
6a1dc27d98be8b62b696554c,24.0,male,High School,49113.0,0,MORTGAGE,10000.0,PERSONAL,9.88,0.2,2.0,589,Yes,0
6a1dc27d98be8b62b6969d82,33.0,female,Associate,70551.0,12,MORTGAGE,15000.0,VENTURE,9.91,0.21,9.0,673,No,0
6a1dc27d98be8b62b6969871,32.0,male,High School,58680.0,9,MORTGAGE,5200.0,HOMEIMPROVEMENT,5.42,0.09,5.0,598,Yes,0
6a1dc27d98be8b62b6969e9e,30.0,female,Bachelor,56241.0,7,RENT,8000.0,DEBTCONSOLIDATION,7.14,0.14,10.0,657,No,0
6a1dc27d98be8b62b696ef78,25.0,male,Bachelor,22972.0,0,RENT,4500.0,PERSONAL,13.19,0.2,3.0,633,No,1
6a1dc27d98be8b62b6966067,25.0,male,Associate,62563.0,6,MORTGAGE,12000.0,HOMEIMPROVEMENT,10.37,0.19,4.0,652,No,0
6a1dc27d98be8b62b6968295,24.0,female,Bachelor,42579.0,1,RENT,19000.0,DEBTCONSOLIDATION,11.36,0.45,2.0,677,No,1
6a1dc27d98be8b62b6968711,22.0,male,High School,181014.0,2,RENT,8200.0,MEDICAL,6.99,0.05,3.0,593,Yes,0
6a1dc27d98be8b62b696c83f,34.0,female,High School,64853.0,12,RENT,3100.0,MEDICAL,7.9,0.05,6.0,671,Yes,0
6a1dc27d98be8b62b696c631,29.0,female,Associate,129252.0,9,MORTGAGE,11760.0,EDUCATION,11.18,0.09,10.0,648,No,0
6a1dc27d98be8b62b6966358,22.0,female,Associate,67091.0,0,MORTGAGE,3000.0,VENTURE,5.99,0.04,4.0,631,Yes,0
6a1dc27d98be8b62b6969286,34.0,female,High School,46763.0,9,RENT,10500.0,MEDICAL,13.49,0.22,5.0,650,Yes,0
6a1dc27d98be8b62b6967ab4,22.0,male,Master,56219.0,1,RENT,14000.0,EDUCATION,8.49,0.25,4.0,596,Yes,0
6a1dc27d98be8b62b6965562,21.0,female,Bachelor,48786.0,0,MORTGAGE,8000.0,EDUCATION,11.01,0.16,3.0,618,Yes,0
6a1dc27d98be8b62b6968e49,29.0,male,Master,46433.0,8,RENT,1500.0,PERSONAL,12.53,0.03,7.0,560,No,1
6a1dc27d98be8b62b6969ec4,30.0,female,High School,73291.0,11,MORTGAGE,1750.0,PERSONAL,9.99,0.02,8.0,622,No,0
6a1dc27d98be8b62b696c538,30.0,female,Associate,181301.0,7,RENT,3979.0,VENTURE,9.02,0.02,5.0,694,Yes,0
6a1dc27d98be8b62b69695c2,30.0,male,High School,51470.0,8,RENT,5000.0,MEDICAL,11.01,0.1,7.0,632,No,0
6a1dc27d98be8b62b696e8be,38.0,female,Associate,27482.0,13,RENT,4000.0,VENTURE,10.51,0.15,17.0,649,Yes,0
6a1dc27d98be8b62b69690ce,28.0,female,Master,64600.0,3,RENT,12000.0,MEDICAL,14.72,0.19,8.0,689,Yes,0
6a1dc27d98be8b62b696c455,26.0,male,Bachelor,113669.0,0,MORTGAGE,15072.0,DEBTCONSOLIDATION,6.58,0.13,3.0,691,No,0
6a1dc27d98be8b62b69654b4,24.0,male,Master,27505.0,6,RENT,4375.0,HOMEIMPROVEMENT,16.4,0.16,3.0,607,No,1
6a1dc27d98be8b62b696cc80,27.0,male,Master,29895.0,4,RENT,2111.0,MEDICAL,13.45,0.07,4.0,697,No,0
6a1dc27d98be8b62b696d432,26.0,female,Associate,62120.0,6,RENT,2102.0,DEBTCONSOLIDATION,7.68,0.03,6.0,589,Yes,0
6a1dc27d98be8b62b6967d99,25.0,male,High School,133100.0,1,MORTGAGE,18000.0,DEBTCONSOLIDATION,11.01,0.14,2.0,577,Yes,0
6a1dc27d98be8b62b6968b68,29.0,male,Associate,128662.0,6,RENT,25000.0,HOMEIMPROVEMENT,14.83,0.19,9.0,591,No,0
6a1dc27d98be8b62b696653f,22.0,male,Associate,73335.0,0,RENT,7500.0,MEDICAL,9.99,0.1,3.0,604,Yes,0
6a1dc27d98be8b62b696815d,26.0,female,Bachelor,136194.0,2,MORTGAGE,9000.0,MEDICAL,12.53,0.07,4.0,657,No,1
6a1dc27d98be8b62b696abc0,27.0,male,Bachelor,107543.0,7,MORTGAGE,20000.0,DEBTCONSOLIDATION,11.99,0.19,6.0,616,No,1
6a1dc27d98be8b62b696e6ae,38.0,female,High School,205115.0,13,MORTGAGE,5552.0,VENTURE,12.3,0.03,13.0,595,No,0
6a1dc27d98be8b62b696ba38,41.0,male,Master,26391.0,18,RENT,5500.0,MEDICAL,5.79,0.21,14.0,662,No,0
6a1dc27d98be8b62b6966486,26.0,male,Bachelor,68152.0,3,MORTGAGE,6000.0,EDUCATION,5.42,0.09,4.0,588,Yes,0
6a1dc27d98be8b62b696598a,21.0,male,Bachelor,53704.0,0,RENT,8500.0,DEBTCONSOLIDATION,11.49,0.16,2.0,598,No,1
6a1dc27d98be8b62b69695df,28.0,male,Master,52335.0,5,MORTGAGE,8000.0,HOMEIMPROVEMENT,9.32,0.15,10.0,688,Yes,0
6a1dc27d98be8b62b6968037,26.0,male,Bachelor,154931.0,1,MORTGAGE,26000.0,MEDICAL,13.99,0.17,3.0,498,Yes,0
6a1dc27d98be8b62b6968f98,33.0,male,Bachelor,31003.0,10,RENT,13250.0,VENTURE,7.66,0.43,6.0,690,No,1
6a1dc27d98be8b62b696836f,25.0,female,High School,155087.0,6,MORTGAGE,15000.0,HOMEIMPROVEMENT,12.53,0.1,3.0,566,Yes,0
6a1dc27d98be8b62b696ae72,34.0,female,Master,147794.0,10,MORTGAGE,6800.0,MEDICAL,10.65,0.05,10.0,707,Yes,0
6a1dc27d98be8b62b69676e3,22.0,male,High School,90581.0,0,RENT,12000.0,PERSONAL,13.49,0.13,2.0,605,No,0
6a1dc27d98be8b62b696c528,26.0,male,Bachelor,63335.0,6,MORTGAGE,3000.0,MEDICAL,10.01,0.05,4.0,631,Yes,0
6a1dc27d98be8b62b6964754,23.0,male,Bachelor,84428.0,1,RENT,20000.0,VENTURE,17.74,0.24,2.0,707,Yes,0
6a1dc27d98be8b62b6966f80,24.0,male,Master,57989.0,0,RENT,4200.0,PERSONAL,8.9,0.07,4.0,588,Yes,0
6a1dc27d98be8b62b6969bf3,29.0,female,High School,49309.0,6,RENT,7000.0,MEDICAL,12.84,0.14,5.0,639,Yes,0
6a1dc27d98be8b62b696c3ea,23.0,female,Bachelor,90987.0,0,RENT,6000.0,PERSONAL,6.03,0.07,4.0,587,Yes,0
6a1dc27d98be8b62b6967ab6,24.0,female,High School,48716.0,0,RENT,14000.0,MEDICAL,15.58,0.29,3.0,630,No,1
6a1dc27d98be8b62b696dedd,26.0,male,Associate,54717.0,1,RENT,2476.0,MEDICAL,12.28,0.05,5.0,673,No,0
6a1dc27d98be8b62b696856d,22.0,female,Master,22502.0,3,RENT,3600.0,PERSONAL,11.01,0.16,2.0,674,No,1
6a1dc27d98be8b62b6968be8,31.0,male,Bachelor,166512.0,11,RENT,24000.0,PERSONAL,15.65,0.14,5.0,632,No,1
6a1dc27d98be8b62b6966cc4,26.0,female,Associate,72586.0,5,MORTGAGE,10000.0,PERSONAL,12.21,0.14,4.0,633,No,1
6a1dc27d98be8b62b696dc7d,26.0,female,Associate,67132.0,6,RENT,7003.0,DEBTCONSOLIDATION,12.51,0.1,4.0,683,Yes,0
6a1dc27d98be8b62b6966a78,23.0,male,High School,121749.0,2,RENT,8400.0,MEDICAL,14.84,0.07,2.0,600,No,1
6a1dc27d98be8b62b696ccc2,22.0,male,Master,48497.0,1,RENT,5113.0,DEBTCONSOLIDATION,9.39,0.11,4.0,588,Yes,0
6a1dc27d98be8b62b6969c33,30.0,male,Associate,59345.0,9,RENT,7000.0,MEDICAL,11.01,0.12,10.0,589,Yes,0
6a1dc27d98be8b62b6966453,26.0,male,Bachelor,67978.0,3,MORTGAGE,18200.0,PERSONAL,14.26,0.27,4.0,718,Yes,0
6a1dc27d98be8b62b696ec1c,26.0,female,Bachelor,28016.0,5,RENT,3531.0,PERSONAL,15.0,0.13,8.0,619,No,1
6a1dc27d98be8b62b696a7f0,28.0,male,High School,102965.0,5,MORTGAGE,16800.0,EDUCATION,16.49,0.16,8.0,595,Yes,0
6a1dc27d98be8b62b6969adc,28.0,male,High School,74263.0,6,RENT,6300.0,VENTURE,13.61,0.08,9.0,602,Yes,0
6a1dc27d98be8b62b6965757,23.0,male,Associate,41795.0,0,RENT,5000.0,VENTURE,7.88,0.12,4.0,638,No,0
6a1dc27d98be8b62b696e9cb,22.0,female,Bachelor,53803.0,2,RENT,20000.0,MEDICAL,14.97,0.37,4.0,566,No,1
6a1dc27d98be8b62b6969aee,33.0,female,High School,36946.0,13,RENT,6500.0,PERSONAL,8.49,0.18,5.0,587,Yes,0
6a1dc27d98be8b62b6969ec8,32.0,male,Master,62554.0,10,RENT,8000.0,HOMEIMPROVEMENT,7.51,0.13,10.0,577,No,0
6a1dc27d98be8b62b696abb5,27.0,female,Bachelor,121204.0,5,MORTGAGE,12000.0,MEDICAL,9.96,0.1,10.0,651,Yes,0
6a1dc27d98be8b62b696815a,24.0,female,Associate,175150.0,4,MORTGAGE,20000.0,DEBTCONSOLIDATION,11.36,0.11,3.0,621,Yes,0
6a1dc27d98be8b62b696505b,23.0,male,High School,60140.0,2,RENT,3200.0,MEDICAL,13.48,0.05,3.0,588,Yes,0
6a1dc27d98be8b62b696d658,25.0,female,Associate,159550.0,3,MORTGAGE,10000.0,HOMEIMPROVEMENT,12.03,0.06,3.0,542,Yes,0
6a1dc27d98be8b62b6966954,23.0,female,Bachelor,75004.0,3,MORTGAGE,10000.0,MEDICAL,7.9,0.13,3.0,659,Yes,0
6a1dc27d98be8b62b696dc58,30.0,female,Master,91284.0,7,MORTGAGE,12365.0,VENTURE,11.21,0.14,6.0,525,Yes,0
6a1dc27d98be8b62b696bb2a,44.0,male,Doctorate,63317.0,21,MORTGAGE,6000.0,VENTURE,8.59,0.09,11.0,686,No,0
6a1dc27d98be8b62b696eac2,27.0,male,Associate,76429.0,8,MORTGAGE,10883.0,MEDICAL,8.26,0.14,4.0,624,No,1
6a1dc27d98be8b62b696c28c,39.0,male,High School,88399.0,14,MORTGAGE,5000.0,EDUCATION,11.86,0.06,16.0,695,No,1
6a1dc27d98be8b62b696a054,29.0,male,Associate,63407.0,5,RENT,8400.0,VENTURE,5.79,0.13,6.0,652,No,0
6a1dc27d98be8b62b696f08a,25.0,female,Associate,51407.0,0,MORTGAGE,3023.0,DEBTCONSOLIDATION,11.62,0.06,4.0,638,No,1
6a1dc27d98be8b62b696dd20,30.0,female,Bachelor,78849.0,4,RENT,12800.0,PERSONAL,12.66,0.16,9.0,692,Yes,0
6a1dc27d98be8b62b6968605,23.0,female,High School,109102.0,0,MORTGAGE,10150.0,EDUCATION,11.97,0.09,3.0,655,Yes,0
6a1dc27d98be8b62b6967b76,22.0,female,Associate,121513.0,2,MORTGAGE,15000.0,EDUCATION,11.99,0.12,2.0,599,Yes,0
6a1dc27d98be8b62b696e3d5,27.0,male,High School,90711.0,4,RENT,20000.0,MEDICAL,10.82,0.22,6.0,539,Yes,0
6a1dc27d98be8b62b6966178,25.0,male,Master,64665.0,5,MORTGAGE,6000.0,HOMEIMPROVEMENT,6.62,0.09,3.0,681,No,0
6a1dc27d98be8b62b6968d4f,29.0,male,Bachelor,93667.0,7,RENT,17600.0,MEDICAL,13.48,0.19,8.0,641,Yes,0
6a1dc27d98be8b62b6965e8f,23.0,male,Master,65952.0,1,RENT,6000.0,EDUCATION,12.53,0.09,4.0,681,Yes,0
6a1dc27d98be8b62b696592b,22.0,female,High School,60728.0,0,RENT,5000.0,DEBTCONSOLIDATION,7.88,0.08,4.0,581,Yes,0
6a1dc27d98be8b62b696aebf,31.0,female,High School,150828.0,10,MORTGAGE,12500.0,VENTURE,11.48,0.08,10.0,650,Yes,0
6a1dc27d98be8b62b6964511,22.0,male,Associate,60501.0,0,RENT,25000.0,PERSONAL,11.83,0.41,3.0,687,No,1
6a1dc27d98be8b62b696f36b,33.0,female,Master,29791.0,10,RENT,1016.0,MEDICAL,14.84,0.03,10.0,600,No,1
6a1dc27d98be8b62b6964556,26.0,female,Associate,226744.0,0,MORTGAGE,20000.0,VENTURE,17.74,0.09,2.0,621,No,1
6a1dc27d98be8b62b696e5aa,22.0,female,High School,65892.0,0,MORTGAGE,7000.0,MEDICAL,12.24,0.11,2.0,564,Yes,0
6a1dc27d98be8b62b696a015,27.0,male,Associate,192851.0,5,RENT,8000.0,EDUCATION,12.42,0.04,9.0,623,Yes,0
6a1dc27d98be8b62b696ac04,28.0,male,Master,124922.0,6,MORTGAGE,9000.0,EDUCATION,9.88,0.07,6.0,677,No,0
6a1dc27d98be8b62b69666f9,24.0,female,Bachelor,48932.0,2,RENT,8000.0,PERSONAL,6.17,0.16,2.0,610,Yes,0
6a1dc27d98be8b62b69646a1,22.0,female,High School,24092.0,0,OWN,2400.0,VENTURE,10.59,0.1,3.0,654,No,0
6a1dc27d98be8b62b696e30c,24.0,female,Bachelor,66886.0,0,RENT,4200.0,HOMEIMPROVEMENT,14.14,0.06,3.0,605,Yes,0
6a1dc27d98be8b62b696771e,24.0,male,High School,97228.0,1,RENT,12000.0,PERSONAL,13.61,0.12,3.0,585,Yes,0
6a1dc27d98be8b62b6966b97,21.0,female,Associate,36779.0,0,RENT,9200.0,DEBTCONSOLIDATION,6.62,0.25,3.0,564,No,1
6a1dc27d98be8b62b696c2cc,51.0,male,Associate,20994.0,30,OWN,1000.0,PERSONAL,11.11,0.05,22.0,638,Yes,0
6a1dc27d98be8b62b69670bc,26.0,male,High School,88607.0,0,MORTGAGE,14400.0,MEDICAL,13.61,0.16,4.0,610,Yes,0
6a1dc27d98be8b62b6964fea,23.0,male,Bachelor,90933.0,1,RENT,3000.0,PERSONAL,11.01,0.03,2.0,595,Yes,0
6a1dc27d98be8b62b696e187,30.0,female,Master,180922.0,9,MORTGAGE,7925.0,EDUCATION,11.77,0.04,10.0,679,Yes,0
6a1dc27d98be8b62b696ca00,27.0,male,Associate,99690.0,5,MORTGAGE,3288.0,VENTURE,6.79,0.03,4.0,610,No,0
6a1dc27d98be8b62b696637e,21.0,male,High School,61182.0,0,RENT,7000.0,MEDICAL,15.27,0.11,4.0,617,Yes,0
6a1dc27d98be8b62b696921c,29.0,female,Bachelor,51588.0,8,RENT,11000.0,MEDICAL,10.38,0.21,10.0,538,Yes,0
6a1dc27d98be8b62b696c893,32.0,male,Bachelor,58603.0,8,MORTGAGE,20000.0,PERSONAL,13.81,0.34,10.0,647,Yes,0
6a1dc27d98be8b62b696ae87,27.0,male,Associate,23770.0,6,RENT,1500.0,PERSONAL,7.14,0.06,10.0,687,No,0
6a1dc27d98be8b62b6967807,25.0,female,Master,145131.0,0,RENT,12000.0,PERSONAL,9.01,0.08,2.0,708,No,0
6a1dc27d98be8b62b696a167,29.0,female,Master,87456.0,8,RENT,9500.0,MEDICAL,11.26,0.11,7.0,624,Yes,0
6a1dc27d98be8b62b6969c06,27.0,male,Associate,67188.0,4,MORTGAGE,9000.0,DEBTCONSOLIDATION,7.51,0.13,8.0,684,Yes,0
6a1dc27d98be8b62b696d6d5,23.0,female,Associate,31646.0,1,RENT,6000.0,DEBTCONSOLIDATION,11.01,0.19,4.0,611,Yes,0
6a1dc27d98be8b62b6966cb4,23.0,male,Bachelor,80271.0,0,MORTGAGE,5000.0,VENTURE,9.88,0.06,4.0,622,Yes,0
6a1dc27d98be8b62b6968731,26.0,female,Associate,51414.0,6,RENT,5000.0,VENTURE,7.29,0.1,2.0,550,Yes,0
6a1dc27d98be8b62b696bce8,43.0,female,High School,60828.0,15,RENT,9500.0,HOMEIMPROVEMENT,9.88,0.16,15.0,490,Yes,0
6a1dc27d98be8b62b69659c5,26.0,female,Bachelor,67131.0,2,RENT,5000.0,VENTURE,13.48,0.07,4.0,650,Yes,0
6a1dc27d98be8b62b696df64,26.0,male,Bachelor,241004.0,2,MORTGAGE,15451.0,EDUCATION,12.27,0.06,3.0,693,Yes,0
6a1dc27d98be8b62b6966b33,22.0,male,Bachelor,54879.0,0,RENT,9000.0,PERSONAL,7.9,0.16,3.0,596,No,0
6a1dc27d98be8b62b696c9e4,27.0,female,Bachelor,73322.0,4,RENT,5000.0,MEDICAL,12.61,0.07,4.0,659,Yes,0
6a1dc27d98be8b62b6968dd2,30.0,male,Associate,29516.0,10,RENT,1000.0,MEDICAL,15.96,0.03,7.0,657,Yes,0
6a1dc27d98be8b62b696c647,23.0,female,Bachelor,94905.0,3,MORTGAGE,4852.0,EDUCATION,10.21,0.05,2.0,693,No,0
6a1dc27d98be8b62b696484d,22.0,female,High School,60829.0,1,RENT,18250.0,DEBTCONSOLIDATION,16.7,0.3,3.0,633,No,1
6a1dc27d98be8b62b696c827,26.0,female,High School,49328.0,0,RENT,2500.0,VENTURE,6.94,0.05,5.0,571,Yes,0
6a1dc27d98be8b62b6964964,22.0,male,Bachelor,30873.0,0,OWN,11100.0,PERSONAL,9.63,0.36,3.0,631,No,0
6a1dc27d98be8b62b6964877,23.0,male,High School,30483.0,0,OWN,8000.0,PERSONAL,5.79,0.26,3.0,574,Yes,0
6a1dc27d98be8b62b696ab5f,29.0,female,Master,121315.0,7,OWN,10000.0,HOMEIMPROVEMENT,6.92,0.08,7.0,674,Yes,0
6a1dc27d98be8b62b696b14f,29.0,male,Associate,319204.0,3,MORTGAGE,25000.0,PERSONAL,11.26,0.08,10.0,597,Yes,0
6a1dc27d98be8b62b69680a5,25.0,male,High School,79112.0,1,RENT,15000.0,PERSONAL,13.49,0.19,2.0,624,Yes,0
6a1dc27d98be8b62b696ed92,46.0,female,High School,63567.0,21,RENT,17000.0,HOMEIMPROVEMENT,8.71,0.27,15.0,665,No,1
6a1dc27d98be8b62b6968321,26.0,male,Master,63189.0,0,RENT,10000.0,MEDICAL,13.23,0.16,4.0,622,Yes,0
6a1dc27d98be8b62b696c8c6,26.0,male,Associate,76798.0,2,RENT,5451.0,HOMEIMPROVEMENT,13.79,0.07,3.0,635,No,0
6a1dc27d98be8b62b6967c0e,26.0,male,Associate,52630.0,1,RENT,14400.0,MEDICAL,9.62,0.27,4.0,638,No,1
6a1dc27d98be8b62b69693c6,27.0,male,High School,78642.0,4,RENT,4000.0,PERSONAL,6.99,0.05,5.0,645,No,0
6a1dc27d98be8b62b696c589,23.0,female,Associate,54818.0,0,RENT,5000.0,MEDICAL,10.63,0.09,4.0,603,Yes,0
6a1dc27d98be8b62b696b8be,36.0,male,High School,40374.0,16,RENT,10800.0,HOMEIMPROVEMENT,14.96,0.27,15.0,599,No,1
6a1dc27d98be8b62b696c50e,30.0,female,Bachelor,58837.0,3,RENT,8000.0,PERSONAL,13.34,0.14,7.0,700,Yes,0
6a1dc27d98be8b62b696a2b1,29.0,male,Bachelor,85024.0,8,MORTGAGE,6000.0,EDUCATION,14.27,0.07,7.0,564,Yes,0
6a1dc27d98be8b62b696c370,51.0,female,Master,93491.0,29,MORTGAGE,15000.0,PERSONAL,9.99,0.16,20.0,690,Yes,0
6a1dc27d98be8b62b6968fa8,30.0,male,Master,38305.0,5,MORTGAGE,2400.0,HOMEIMPROVEMENT,10.65,0.06,5.0,672,No,1
6a1dc27d98be8b62b696c118,38.0,male,High School,118659.0,16,RENT,16000.0,DEBTCONSOLIDATION,16.4,0.13,15.0,596,No,1
6a1dc27d98be8b62b6967bc3,22.0,female,Master,154715.0,0,RENT,14000.0,DEBTCONSOLIDATION,8.94,0.09,3.0,633,No,0
6a1dc27d98be8b62b696da95,24.0,female,High School,35161.0,0,RENT,1565.0,MEDICAL,8.33,0.04,4.0,670,Yes,0
6a1dc27d98be8b62b696d193,24.0,female,High School,58724.0,0,RENT,7200.0,PERSONAL,11.91,0.12,4.0,635,Yes,0
6a1dc27d98be8b62b696555b,23.0,female,Master,49098.0,0,RENT,4600.0,VENTURE,10.59,0.09,3.0,669,Yes,0
6a1dc27d98be8b62b696bad4,40.0,female,Associate,61239.0,18,MORTGAGE,12000.0,EDUCATION,11.01,0.2,15.0,638,Yes,0
6a1dc27d98be8b62b69659a7,22.0,male,High School,30830.0,4,RENT,8400.0,EDUCATION,6.62,0.27,2.0,652,No,1
6a1dc27d98be8b62b696849d,22.0,female,Bachelor,58307.0,0,MORTGAGE,1500.0,PERSONAL,13.43,0.03,4.0,664,No,0
6a1dc27d98be8b62b696c629,27.0,female,Bachelor,67171.0,2,RENT,4000.0,EDUCATION,9.18,0.06,9.0,669,No,0
6a1dc27d98be8b62b696cada,29.0,male,Master,112670.0,5,MORTGAGE,5554.0,MEDICAL,10.91,0.05,7.0,600,Yes,0
6a1dc27d98be8b62b6965688,25.0,female,Bachelor,138917.0,3,RENT,10000.0,MEDICAL,7.29,0.07,4.0,698,No,0
6a1dc27d98be8b62b69655a5,22.0,male,Master,29754.0,0,RENT,4800.0,EDUCATION,7.49,0.16,2.0,598,No,0
6a1dc27d98be8b62b696a1d8,30.0,female,High School,81234.0,11,MORTGAGE,15000.0,PERSONAL,12.23,0.18,8.0,686,Yes,0
6a1dc27d98be8b62b6966612,23.0,male,High School,71925.0,1,MORTGAGE,2000.0,VENTURE,5.42,0.03,2.0,655,Yes,0
6a1dc27d98be8b62b69664d3,23.0,female,Bachelor,68742.0,3,OWN,12000.0,MEDICAL,10.38,0.17,2.0,603,Yes,0
6a1dc27d98be8b62b69674c4,24.0,male,Associate,96917.0,0,OWN,5500.0,VENTURE,8.94,0.06,2.0,624,No,0
6a1dc27d98be8b62b6965f9f,23.0,female,High School,61430.0,0,MORTGAGE,5300.0,DEBTCONSOLIDATION,5.42,0.09,4.0,538,No,0
6a1dc27d98be8b62b6964890,25.0,female,High School,80198.0,1,RENT,18000.0,EDUCATION,10.25,0.22,3.0,578,Yes,0
6a1dc27d98be8b62b69669c1,26.0,male,Master,98825.0,1,RENT,8000.0,MEDICAL,16.29,0.08,3.0,604,No,1
6a1dc27d98be8b62b69685fb,26.0,female,Master,109136.0,6,RENT,5525.0,PERSONAL,11.36,0.05,4.0,675,No,0
6a1dc27d98be8b62b696e3c8,23.0,female,Associate,60621.0,0,RENT,10000.0,EDUCATION,11.71,0.16,3.0,646,No,0
6a1dc27d98be8b62b696c60f,24.0,male,High School,50274.0,0,RENT,6461.0,DEBTCONSOLIDATION,11.16,0.13,4.0,590,No,0
6a1dc27d98be8b62b69688c9,24.0,male,Master,87339.0,2,MORTGAGE,12000.0,VENTURE,5.42,0.14,4.0,662,No,0
6a1dc27d98be8b62b6967e0a,24.0,male,Associate,48866.0,5,RENT,15000.0,MEDICAL,7.88,0.31,4.0,656,No,1
6a1dc27d98be8b62b6966b70,23.0,male,Bachelor,78883.0,1,MORTGAGE,13600.0,EDUCATION,15.62,0.17,2.0,591,Yes,0
6a1dc27d98be8b62b6965ae4,23.0,female,High School,43146.0,1,RENT,5200.0,DEBTCONSOLIDATION,13.92,0.12,2.0,671,Yes,0
6a1dc27d98be8b62b6966436,25.0,male,Bachelor,76807.0,0,RENT,7200.0,EDUCATION,7.88,0.09,3.0,615,Yes,0
6a1dc27d98be8b62b6964c1d,22.0,female,High School,79002.0,0,RENT,2000.0,DEBTCONSOLIDATION,14.27,0.03,4.0,620,No,0
6a1dc27d98be8b62b696e4db,26.0,male,Bachelor,61165.0,1,MORTGAGE,10000.0,EDUCATION,8.23,0.16,4.0,667,Yes,0
6a1dc27d98be8b62b6965747,26.0,male,Associate,44195.0,0,MORTGAGE,6000.0,HOMEIMPROVEMENT,11.49,0.14,2.0,682,No,1
6a1dc27d98be8b62b6966fbf,21.0,male,Bachelor,15083.0,2,RENT,4000.0,MEDICAL,10.65,0.27,4.0,505,No,1
6a1dc27d98be8b62b696c5c5,25.0,female,Associate,72809.0,6,RENT,8400.0,VENTURE,16.66,0.12,3.0,634,No,0
6a1dc27d98be8b62b696eb42,33.0,female,Master,37345.0,7,RENT,14000.0,MEDICAL,8.78,0.37,7.0,703,No,1
6a1dc27d98be8b62b69657e3,22.0,female,Master,42442.0,0,RENT,5000.0,MEDICAL,15.21,0.12,2.0,617,No,1
6a1dc27d98be8b62b696c77f,30.0,male,Master,120900.0,8,RENT,1000.0,PERSONAL,10.23,0.01,7.0,596,No,0
6a1dc27d98be8b62b69675f3,26.0,female,High School,101778.0,6,MORTGAGE,21000.0,EDUCATION,13.49,0.21,2.0,576,Yes,0
6a1dc27d98be8b62b6964ad8,26.0,male,Bachelor,34758.0,1,MORTGAGE,4500.0,PERSONAL,11.01,0.13,2.0,598,No,1
6a1dc27d98be8b62b6966ee7,23.0,male,High School,52567.0,1,RENT,10000.0,EDUCATION,9.25,0.19,3.0,595,Yes,0
6a1dc27d98be8b62b696c7d9,31.0,male,Master,42715.0,6,RENT,4000.0,DEBTCONSOLIDATION,8.87,0.09,8.0,701,No,0
6a1dc27d98be8b62b696d5c6,42.0,male,Doctorate,96961.0,18,RENT,6400.0,MEDICAL,11.63,0.07,11.0,705,No,0
6a1dc27d98be8b62b6969874,35.0,female,High School,25238.0,14,RENT,6000.0,EDUCATION,15.99,0.24,5.0,572,No,0
6a1dc27d98be8b62b696d876,25.0,male,High School,34585.0,2,RENT,2448.0,MEDICAL,8.87,0.07,3.0,643,Yes,0
6a1dc27d98be8b62b6967ad7,23.0,male,High School,39496.0,2,OWN,3500.0,EDUCATION,15.27,0.09,3.0,595,Yes,0
6a1dc27d98be8b62b69656df,21.0,female,High School,51370.0,0,MORTGAGE,7000.0,EDUCATION,15.23,0.14,4.0,598,Yes,0
6a1dc27d98be8b62b6966181,25.0,male,Bachelor,57482.0,5,MORTGAGE,12000.0,EDUCATION,6.62,0.21,2.0,640,No,1
6a1dc27d98be8b62b696df91,25.0,female,High School,74703.0,4,MORTGAGE,13000.0,VENTURE,9.96,0.17,4.0,598,Yes,0
