_id,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
6a1dc27d98be8b62b696d4ff,29.0,female,High School,144902.0,7,MORTGAGE,35000.0,EDUCATION,8.9,0.24,7.0,631,Yes,0
6a1dc27d98be8b62b696c55e,23.0,male,Bachelor,75780.0,0,MORTGAGE,2026.0,EDUCATION,14.4,0.03,2.0,673,No,0
6a1dc27d98be8b62b6967f91,25.0,male,High School,147236.0,0,MORTGAGE,15000.0,HOMEIMPROVEMENT,10.37,0.1,3.0,665,No,0
6a1dc27d98be8b62b696982f,30.0,female,High School,58614.0,7,MORTGAGE,10950.0,VENTURE,11.01,0.19,9.0,649,Yes,0
6a1dc27d98be8b62b696912f,34.0,male,Associate,108996.0,12,RENT,3000.0,VENTURE,13.99,0.03,9.0,611,Yes,0
6a1dc27d98be8b62b696eeb3,33.0,male,Bachelor,130451.0,8,MORTGAGE,4952.0,DEBTCONSOLIDATION,12.48,0.04,12.0,586,No,1
6a1dc27d98be8b62b6964bc9,24.0,female,Associate,106848.0,1,RENT,15000.0,HOMEIMPROVEMENT,9.99,0.14,4.0,642,No,1
6a1dc27d98be8b62b6967377,23.0,male,High School,94542.0,0,MORTGAGE,16000.0,EDUCATION,11.89,0.17,3.0,556,No,0
6a1dc27d98be8b62b696d801,30.0,male,High School,65750.0,9,MORTGAGE,5000.0,MEDICAL,7.71,0.08,7.0,502,Yes,0
6a1dc27d98be8b62b696936f,30.0,female,Bachelor,48585.0,9,RENT,4000.0,DEBTCONSOLIDATION,12.99,0.08,9.0,688,No,0
6a1dc27d98be8b62b696dc7f,28.0,male,Bachelor,121074.0,4,MORTGAGE,13000.0,PERSONAL,8.59,0.11,7.0,636,Yes,0
6a1dc27d98be8b62b6967310,20.0,male,High School,93599.0,0,MORTGAGE,24250.0,EDUCATION,11.36,0.26,2.0,629,Yes,0
6a1dc27d98be8b62b6968d78,33.0,female,Bachelor,31039.0,10,MORTGAGE,6000.0,DEBTCONSOLIDATION,6.62,0.19,8.0,571,No,0
6a1dc27d98be8b62b69655d2,22.0,female,Master,42556.0,1,RENT,4800.0,EDUCATION,5.42,0.11,3.0,643,Yes,0
6a1dc27d98be8b62b696ed0a,24.0,male,Associate,71422.0,0,RENT,22920.0,DEBTCONSOLIDATION,12.12,0.32,5.0,598,No,1
6a1dc27d98be8b62b6965c6e,26.0,male,Associate,21966.0,1,RENT,6000.0,VENTURE,10.99,0.27,3.0,687,No,1
6a1dc27d98be8b62b696bba4,38.0,female,Bachelor,67182.0,16,MORTGAGE,22500.0,HOMEIMPROVEMENT,7.49,0.33,12.0,650,Yes,0
6a1dc27d98be8b62b69645c0,26.0,male,Master,209393.0,2,MORTGAGE,10000.0,VENTURE,11.71,0.05,4.0,585,Yes,0
6a1dc27d98be8b62b696cc68,24.0,male,Bachelor,61746.0,0,RENT,2715.0,DEBTCONSOLIDATION,8.23,0.04,3.0,567,Yes,0
6a1dc27d98be8b62b696e955,25.0,male,High School,65800.0,3,RENT,20000.0,VENTURE,14.45,0.3,4.0,656,No,1
6a1dc27d98be8b62b6966220,25.0,male,High School,65881.0,3,OWN,15000.0,EDUCATION,11.01,0.23,4.0,640,No,0
6a1dc27d98be8b62b696ae80,33.0,female,High School,149702.0,12,MORTGAGE,14000.0,DEBTCONSOLIDATION,6.03,0.09,10.0,639,Yes,0
6a1dc27d98be8b62b696c4cb,25.0,female,Bachelor,144867.0,3,MORTGAGE,20990.0,HOMEIMPROVEMENT,14.26,0.14,3.0,653,No,0
6a1dc27d98be8b62b696de4c,24.0,male,Associate,37073.0,0,RENT,6000.0,EDUCATION,11.93,0.16,4.0,623,No,0
6a1dc27d98be8b62b696ee10,27.0,male,Bachelor,20351.0,5,RENT,6155.0,MEDICAL,8.86,0.3,4.0,664,No,1
6a1dc27d98be8b62b6969ea2,27.0,female,Bachelor,73016.0,5,MORTGAGE,2000.0,EDUCATION,7.29,0.03,7.0,653,Yes,0
6a1dc27d98be8b62b696cb69,22.0,male,Bachelor,75789.0,0,MORTGAGE,5000.0,VENTURE,9.45,0.07,4.0,707,No,0
6a1dc27d98be8b62b6968af9,30.0,female,Doctorate,241028.0,7,MORTGAGE,6000.0,MEDICAL,11.83,0.02,5.0,529,No,0
6a1dc27d98be8b62b6968345,23.0,male,Associate,47996.0,3,RENT,10000.0,MEDICAL,11.99,0.21,2.0,696,No,1
6a1dc27d98be8b62b696ddde,32.0,male,High School,85000.0,8,MORTGAGE,8467.0,DEBTCONSOLIDATION,9.91,0.1,12.0,664,Yes,0
6a1dc27d98be8b62b69655b3,22.0,female,Master,36486.0,0,RENT,4800.0,EDUCATION,11.99,0.13,4.0,648,No,0
6a1dc27d98be8b62b696d45b,24.0,female,Master,58722.0,0,RENT,10000.0,EDUCATION,7.14,0.17,3.0,634,No,0
6a1dc27d98be8b62b69666ba,25.0,male,Bachelor,72785.0,2,MORTGAGE,9600.0,DEBTCONSOLIDATION,6.03,0.13,3.0,679,Yes,0
6a1dc27d98be8b62b696ed2d,30.0,male,High School,37032.0,9,RENT,12000.0,DEBTCONSOLIDATION,10.71,0.32,9.0,606,No,1
6a1dc27d98be8b62b696a768,27.0,male,Associate,73125.0,1,RENT,12000.0,MEDICAL,13.92,0.16,8.0,625,Yes,0
6a1dc27d98be8b62b696987c,34.0,male,Bachelor,58856.0,8,MORTGAGE,9000.0,DEBTCONSOLIDATION,7.14,0.15,6.0,613,Yes,0
6a1dc27d98be8b62b696a658,27.0,female,High School,97068.0,4,MORTGAGE,6000.0,PERSONAL,6.03,0.06,10.0,558,Yes,0
6a1dc27d98be8b62b6968e8c,30.0,female,Associate,26576.0,9,RENT,2000.0,MEDICAL,14.22,0.08,9.0,656,Yes,0
6a1dc27d98be8b62b6964642,23.0,male,Associate,94644.0,1,RENT,24000.0,PERSONAL,13.92,0.25,3.0,613,No,1
6a1dc27d98be8b62b69663d9,25.0,female,Bachelor,66880.0,3,MORTGAGE,15000.0,EDUCATION,11.01,0.22,3.0,626,Yes,0
6a1dc27d98be8b62b696cf3c,23.0,female,High School,75506.0,0,MORTGAGE,6442.0,PERSONAL,10.44,0.09,3.0,623,Yes,0
6a1dc27d98be8b62b696f357,30.0,female,Master,65795.0,8,RENT,5000.0,DEBTCONSOLIDATION,15.16,0.08,7.0,715,No,1
6a1dc27d98be8b62b6965a36,23.0,female,Bachelor,55174.0,2,MORTGAGE,10000.0,MEDICAL,12.21,0.18,2.0,720,No,0
6a1dc27d98be8b62b6964f22,22.0,male,High School,41860.0,1,OWN,10000.0,VENTURE,14.96,0.24,3.0,644,No,0
6a1dc27d98be8b62b696f30b,23.0,male,High School,85200.0,0,MORTGAGE,14400.0,MEDICAL,17.21,0.17,2.0,658,No,1
6a1dc27d98be8b62b6965e76,25.0,female,Associate,61165.0,2,MORTGAGE,10000.0,PERSONAL,6.92,0.16,2.0,677,No,0
6a1dc27d98be8b62b6965133,25.0,male,Master,68566.0,3,RENT,3500.0,DEBTCONSOLIDATION,15.62,0.05,4.0,708,No,1
6a1dc27d98be8b62b696b552,28.0,male,Master,59379.0,3,RENT,12000.0,DEBTCONSOLIDATION,12.87,0.2,5.0,627,Yes,0
6a1dc27d98be8b62b6969804,28.0,female,Associate,29601.0,7,RENT,5600.0,PERSONAL,12.68,0.19,5.0,674,No,0
6a1dc27d98be8b62b6966d08,24.0,female,Associate,29512.0,0,RENT,10000.0,VENTURE,9.32,0.34,4.0,502,No,1
6a1dc27d98be8b62b696a331,28.0,male,High School,13683.0,4,RENT,4200.0,DEBTCONSOLIDATION,11.83,0.31,5.0,507,No,1
6a1dc27d98be8b62b696d465,29.0,male,Master,100976.0,3,MORTGAGE,3000.0,EDUCATION,9.72,0.03,8.0,645,Yes,0
6a1dc27d98be8b62b6967cd0,25.0,male,Master,127214.0,3,MORTGAGE,6500.0,PERSONAL,13.87,0.05,4.0,608,Yes,0
6a1dc27d98be8b62b696e84a,32.0,female,Bachelor,115960.0,9,MORTGAGE,9000.0,MEDICAL,7.49,0.08,7.0,609,Yes,0
6a1dc27d98be8b62b69646ae,26.0,male,Associate,23955.0,2,OWN,9250.0,EDUCATION,11.01,0.39,2.0,618,No,1
6a1dc27d98be8b62b6966c59,21.0,male,Associate,79804.0,0,MORTGAGE,13250.0,VENTURE,10.37,0.17,4.0,618,No,0
6a1dc27d98be8b62b6965ca4,26.0,female,Bachelor,58400.0,3,OWN,15000.0,VENTURE,11.12,0.26,3.0,704,No,0
6a1dc27d98be8b62b696aaed,30.0,male,Bachelor,118325.0,9,MORTGAGE,5000.0,HOMEIMPROVEMENT,7.14,0.04,5.0,717,Yes,0
6a1dc27d98be8b62b6966290,21.0,male,Associate,32432.0,0,RENT,7000.0,PERSONAL,14.84,0.22,3.0,638,No,1
6a1dc27d98be8b62b6966d7f,21.0,female,Bachelor,37083.0,0,RENT,10000.0,MEDICAL,11.14,0.27,2.0,653,No,1
6a1dc27d98be8b62b6964cb9,22.0,female,Bachelor,37014.0,0,MORTGAGE,1750.0,MEDICAL,10.99,0.05,4.0,664,No,0
6a1dc27d98be8b62b696bd89,38.0,female,Associate,87643.0,13,MORTGAGE,15000.0,EDUCATION,13.49,0.17,17.0,681,No,0
6a1dc27d98be8b62b696538c,24.0,female,Bachelor,47237.0,3,MORTGAGE,5500.0,PERSONAL,7.49,0.12,4.0,690,No,0
6a1dc27d98be8b62b6965ea6,24.0,male,High School,60919.0,0,MORTGAGE,12000.0,MEDICAL,5.42,0.2,2.0,611,No,0
6a1dc27d98be8b62b696e4fe,34.0,female,Bachelor,168781.0,13,MORTGAGE,24000.0,VENTURE,10.16,0.14,11.0,608,Yes,0
6a1dc27d98be8b62b696df83,29.0,male,Master,84379.0,7,RENT,5000.0,PERSONAL,11.31,0.06,7.0,632,Yes,0
6a1dc27d98be8b62b696c446,23.0,female,Bachelor,60763.0,0,RENT,7000.0,VENTURE,10.7,0.12,3.0,648,No,0
6a1dc27d98be8b62b696e7cd,33.0,female,Bachelor,173823.0,11,MORTGAGE,7357.0,MEDICAL,15.54,0.04,14.0,683,No,0
6a1dc27d98be8b62b6968464,24.0,female,Bachelor,90715.0,3,OWN,29800.0,VENTURE,11.01,0.33,3.0,623,Yes,0
6a1dc27d98be8b62b696dc74,28.0,male,Associate,76652.0,7,RENT,7761.0,VENTURE,11.81,0.1,5.0,672,Yes,0
6a1dc27d98be8b62b696a425,27.0,female,Bachelor,88785.0,8,MORTGAGE,9200.0,EDUCATION,6.03,0.1,8.0,621,Yes,0
6a1dc27d98be8b62b6968f92,35.0,male,Associate,37836.0,13,MORTGAGE,6000.0,VENTURE,7.49,0.16,7.0,628,Yes,0
6a1dc27d98be8b62b696aef6,28.0,male,Bachelor,155027.0,5,MORTGAGE,4000.0,PERSONAL,13.35,0.03,8.0,655,No,0
6a1dc27d98be8b62b696a980,28.0,male,High School,109061.0,6,MORTGAGE,5500.0,MEDICAL,7.49,0.05,7.0,658,Yes,0
6a1dc27d98be8b62b69680e4,23.0,male,Bachelor,84954.0,4,RENT,15000.0,PERSONAL,13.43,0.18,4.0,709,Yes,0
6a1dc27d98be8b62b69695f7,27.0,female,Associate,58713.0,2,RENT,5000.0,MEDICAL,11.58,0.09,5.0,683,No,0
6a1dc27d98be8b62b6965db3,22.0,female,Bachelor,60982.0,0,MORTGAGE,22000.0,EDUCATION,9.91,0.36,2.0,678,No,0
6a1dc27d98be8b62b696eba2,26.0,male,High School,15883.0,4,RENT,2477.0,PERSONAL,12.62,0.16,4.0,646,No,1
6a1dc27d98be8b62b696d712,23.0,male,High School,79166.0,0,MORTGAGE,2500.0,MEDICAL,14.51,0.03,2.0,609,Yes,0
6a1dc27d98be8b62b69689ef,21.0,female,Associate,43513.0,0,RENT,6000.0,EDUCATION,11.01,0.14,4.0,658,No,0
6a1dc27d98be8b62b69650f2,21.0,male,Associate,46804.0,0,RENT,3500.0,VENTURE,10.59,0.07,3.0,571,Yes,0
6a1dc27d98be8b62b696d05c,35.0,female,Bachelor,35560.0,11,RENT,1178.0,MEDICAL,11.89,0.03,11.0,657,Yes,0
6a1dc27d98be8b62b696de3b,32.0,female,Bachelor,61133.0,8,MORTGAGE,2500.0,PERSONAL,13.49,0.04,10.0,613,No,0
6a1dc27d98be8b62b6965e89,22.0,female,High School,60981.0,0,MORTGAGE,6000.0,PERSONAL,11.11,0.1,3.0,572,Yes,0
6a1dc27d98be8b62b6964afa,25.0,female,High School,69479.0,3,RENT,1500.0,HOMEIMPROVEMENT,11.01,0.02,3.0,649,Yes,0
6a1dc27d98be8b62b6965c1b,22.0,male,Associate,62283.0,0,RENT,5650.0,VENTURE,9.91,0.09,4.0,614,Yes,0
6a1dc27d98be8b62b6965643,26.0,male,Bachelor,107935.0,5,RENT,4800.0,EDUCATION,5.99,0.04,2.0,620,No,0
6a1dc27d98be8b62b6965831,23.0,female,Master,47631.0,0,RENT,5000.0,DEBTCONSOLIDATION,15.37,0.1,4.0,648,No,1
6a1dc27d98be8b62b6965ee3,23.0,male,Associate,61061.0,1,MORTGAGE,4000.0,PERSONAL,11.86,0.07,3.0,637,Yes,0
6a1dc27d98be8b62b6966ce8,24.0,male,Associate,81493.0,0,MORTGAGE,10000.0,EDUCATION,9.62,0.12,2.0,573,Yes,0
6a1dc27d98be8b62b696d55d,28.0,male,Associate,26777.0,6,RENT,4195.0,PERSONAL,7.51,0.16,7.0,573,Yes,0
6a1dc27d98be8b62b69699b2,29.0,female,Associate,73004.0,4,RENT,6000.0,HOMEIMPROVEMENT,10.01,0.08,10.0,611,Yes,0
6a1dc27d98be8b62b696637c,25.0,female,Associate,59049.0,3,RENT,7000.0,MEDICAL,7.9,0.12,3.0,640,Yes,0
6a1dc27d98be8b62b6965833,25.0,female,High School,55241.0,0,RENT,5000.0,DEBTCONSOLIDATION,11.89,0.09,3.0,534,Yes,0
6a1dc27d98be8b62b69657d0,21.0,female,Master,49020.0,0,RENT,5000.0,VENTURE,9.25,0.1,4.0,614,Yes,0
6a1dc27d98be8b62b69671dc,25.0,female,Bachelor,71671.0,4,MORTGAGE,5200.0,MEDICAL,6.54,0.07,2.0,675,No,1
6a1dc27d98be8b62b696af44,29.0,female,High School,158346.0,3,MORTGAGE,4800.0,VENTURE,11.71,0.03,9.0,655,No,0
6a1dc27d98be8b62b6969e81,27.0,male,Bachelor,52568.0,0,RENT,8000.0,MEDICAL,12.68,0.15,6.0,651,Yes,0
6a1dc27d98be8b62b6968231,26.0,male,High School,97955.0,4,RENT,16000.0,HOMEIMPROVEMENT,13.85,0.16,2.0,604,Yes,0
6a1dc27d98be8b62b696da31,33.0,male,Master,118970.0,14,MORTGAGE,6000.0,PERSONAL,12.72,0.05,12.0,728,Yes,0
6a1dc27d98be8b62b69689ac,23.0,female,High School,103765.0,0,MORTGAGE,6000.0,VENTURE,10.0,0.06,2.0,602,Yes,0
6a1dc27d98be8b62b6969897,35.0,male,Bachelor,32639.0,13,RENT,6000.0,DEBTCONSOLIDATION,16.29,0.18,8.0,662,No,1
6a1dc27d98be8b62b6967326,23.0,male,Bachelor,94096.0,0,MORTGAGE,11700.0,DEBTCONSOLIDATION,6.17,0.12,3.0,660,Yes,0
6a1dc27d98be8b62b696eb57,40.0,female,Bachelor,39244.0,18,RENT,2500.0,HOMEIMPROVEMENT,7.99,0.06,16.0,531,No,1
6a1dc27d98be8b62b696b2a4,28.0,female,Master,104055.0,3,MORTGAGE,15600.0,VENTURE,5.99,0.15,7.0,676,No,0
6a1dc27d98be8b62b696ccb4,25.0,female,Associate,144853.0,0,MORTGAGE,10000.0,MEDICAL,6.65,0.07,2.0,578,Yes,0
6a1dc27d98be8b62b696dbe6,24.0,male,High School,145251.0,0,MORTGAGE,6000.0,VENTURE,9.98,0.04,3.0,605,No,0
6a1dc27d98be8b62b696859f,25.0,female,Bachelor,24028.0,1,RENT,4000.0,HOMEIMPROVEMENT,11.01,0.17,3.0,529,No,1
6a1dc27d98be8b62b696a7a5,28.0,male,Associate,101865.0,4,MORTGAGE,20500.0,MEDICAL,10.0,0.2,5.0,651,Yes,0
6a1dc27d98be8b62b6968d5e,29.0,male,Associate,42815.0,5,RENT,17475.0,MEDICAL,7.66,0.41,5.0,624,No,1
6a1dc27d98be8b62b6969f62,27.0,male,Associate,72927.0,4,MORTGAGE,7000.0,DEBTCONSOLIDATION,7.43,0.1,9.0,696,No,0
6a1dc27d98be8b62b6969974,31.0,male,Master,61213.0,9,RENT,6000.0,DEBTCONSOLIDATION,10.0,0.1,5.0,667,Yes,0
6a1dc27d98be8b62b696c425,30.0,female,Master,116176.0,9,MORTGAGE,6000.0,PERSONAL,5.42,0.05,7.0,653,Yes,0
6a1dc27d98be8b62b6964baa,25.0,female,Associate,32305.0,4,RENT,2000.0,MEDICAL,12.99,0.06,4.0,698,No,0
6a1dc27d98be8b62b696eaac,23.0,male,Associate,18258.0,0,RENT,1725.0,PERSONAL,14.8,0.09,2.0,655,No,1
6a1dc27d98be8b62b6968805,26.0,male,Associate,41744.0,5,RENT,10800.0,MEDICAL,11.12,0.26,3.0,689,No,1
6a1dc27d98be8b62b696dd89,23.0,female,Bachelor,57632.0,0,MORTGAGE,15000.0,MEDICAL,8.61,0.26,3.0,615,No,0
6a1dc27d98be8b62b696dda1,29.0,female,High School,55424.0,0,MORTGAGE,15006.0,HOMEIMPROVEMENT,15.94,0.27,9.0,515,Yes,0
6a1dc27d98be8b62b6969587,30.0,female,High School,45422.0,4,RENT,5000.0,PERSONAL,11.91,0.11,6.0,607,Yes,0
6a1dc27d98be8b62b696de52,23.0,female,Bachelor,58334.0,1,RENT,8000.0,DEBTCONSOLIDATION,12.99,0.14,4.0,663,Yes,0
6a1dc27d98be8b62b696b2af,30.0,male,Associate,61338.0,5,MORTGAGE,10000.0,EDUCATION,11.01,0.16,5.0,639,Yes,0
6a1dc27d98be8b62b696d571,25.0,male,Associate,241153.0,3,MORTGAGE,24000.0,VENTURE,12.18,0.1,4.0,688,No,0
6a1dc27d98be8b62b696e3bf,26.0,male,Associate,217037.0,1,MORTGAGE,14493.0,MEDICAL,10.21,0.07,3.0,650,No,0
6a1dc27d98be8b62b696bfa9,37.0,male,Bachelor,127205.0,13,RENT,14000.0,DEBTCONSOLIDATION,6.03,0.11,11.0,625,No,0
6a1dc27d98be8b62b696e43e,23.0,female,Bachelor,27043.0,0,RENT,4802.0,DEBTCONSOLIDATION,13.49,0.18,3.0,557,Yes,0
6a1dc27d98be8b62b696e1e8,33.0,female,Master,138876.0,13,MORTGAGE,7249.0,DEBTCONSOLIDATION,12.09,0.05,10.0,689,No,0
6a1dc27d98be8b62b696c375,55.0,female,Associate,41815.0,33,RENT,12000.0,DEBTCONSOLIDATION,6.92,0.29,30.0,592,No,1
6a1dc27d98be8b62b696d0e4,28.0,male,Bachelor,356880.0,5,MORTGAGE,15443.0,VENTURE,9.71,0.04,7.0,645,Yes,0
6a1dc27d98be8b62b696801e,22.0,male,High School,152254.0,0,MORTGAGE,3600.0,EDUCATION,15.99,0.02,3.0,567,Yes,0
6a1dc27d98be8b62b6965bf5,23.0,male,Bachelor,69127.0,1,RENT,5600.0,EDUCATION,11.01,0.08,2.0,580,Yes,0
6a1dc27d98be8b62b696764e,24.0,female,Bachelor,84926.0,2,RENT,12000.0,PERSONAL,10.65,0.14,3.0,608,Yes,0
6a1dc27d98be8b62b69685a9,26.0,female,Bachelor,54880.0,7,MORTGAGE,10000.0,PERSONAL,16.89,0.18,3.0,688,No,0
6a1dc27d98be8b62b696e49b,27.0,male,Master,91233.0,2,MORTGAGE,15600.0,VENTURE,11.32,0.17,5.0,706,Yes,0
6a1dc27d98be8b62b6966c81,22.0,male,Bachelor,67040.0,0,RENT,9600.0,MEDICAL,8.9,0.14,4.0,682,No,0
6a1dc27d98be8b62b696c57f,31.0,female,Associate,109905.0,10,MORTGAGE,12000.0,MEDICAL,8.21,0.11,6.0,570,Yes,0
6a1dc27d98be8b62b696b375,28.0,female,Associate,174884.0,2,MORTGAGE,25000.0,MEDICAL,11.01,0.14,7.0,630,No,0
6a1dc27d98be8b62b6967803,25.0,male,Bachelor,144842.0,1,RENT,12000.0,VENTURE,11.01,0.08,4.0,645,No,0
6a1dc27d98be8b62b696e9ee,25.0,female,Associate,28339.0,1,RENT,3106.0,PERSONAL,18.36,0.11,7.0,654,No,1
6a1dc27d98be8b62b6968ac5,31.0,female,Bachelor,264840.0,8,MORTGAGE,20000.0,MEDICAL,6.54,0.08,5.0,636,Yes,0
6a1dc27d98be8b62b696cf06,53.0,male,Bachelor,37001.0,31,RENT,5000.0,VENTURE,12.66,0.14,19.0,699,No,0
6a1dc27d98be8b62b696af1c,28.0,female,Master,74007.0,7,RENT,15000.0,HOMEIMPROVEMENT,13.99,0.2,7.0,610,No,0
6a1dc27d98be8b62b6967231,26.0,male,Associate,90964.0,5,RENT,10000.0,EDUCATION,7.49,0.11,4.0,595,Yes,0
6a1dc27d98be8b62b6966791,25.0,female,Master,60956.0,0,RENT,8000.0,DEBTCONSOLIDATION,13.85,0.13,3.0,649,Yes,0
6a1dc27d98be8b62b696b98e,38.0,male,Associate,36715.0,13,RENT,5000.0,VENTURE,13.61,0.14,11.0,602,Yes,0
6a1dc27d98be8b62b6964f9e,25.0,female,Bachelor,61463.0,5,RENT,3000.0,DEBTCONSOLIDATION,14.42,0.05,2.0,618,No,1
6a1dc27d98be8b62b69678af,23.0,female,Associate,94867.0,2,MORTGAGE,15000.0,DEBTCONSOLIDATION,15.31,0.16,4.0,635,No,1
6a1dc27d98be8b62b6964532,23.0,male,High School,17859.0,0,OWN,7750.0,PERSONAL,17.04,0.43,4.0,626,No,1
6a1dc27d98be8b62b69664bf,25.0,male,Master,44481.0,0,RENT,7500.0,DEBTCONSOLIDATION,13.49,0.17,4.0,605,No,0
6a1dc27d98be8b62b696c9a7,22.0,male,Associate,55204.0,0,RENT,5000.0,MEDICAL,12.48,0.09,2.0,522,Yes,0
6a1dc27d98be8b62b696e1d9,26.0,female,High School,54365.0,3,MORTGAGE,6364.0,EDUCATION,13.27,0.12,8.0,493,Yes,0
6a1dc27d98be8b62b696bf29,36.0,male,Bachelor,87273.0,16,RENT,2800.0,DEBTCONSOLIDATION,11.01,0.03,16.0,681,No,0
6a1dc27d98be8b62b696bb3e,37.0,female,Bachelor,108487.0,15,RENT,6600.0,MEDICAL,12.53,0.06,12.0,700,Yes,0
6a1dc27d98be8b62b6968944,21.0,male,Bachelor,17495.0,1,RENT,4750.0,EDUCATION,12.73,0.27,2.0,632,No,1
6a1dc27d98be8b62b6966106,22.0,female,Associate,63259.0,0,MORTGAGE,3900.0,VENTURE,7.51,0.06,3.0,625,No,0
6a1dc27d98be8b62b6966cf5,22.0,female,Bachelor,26300.0,0,RENT,10000.0,DEBTCONSOLIDATION,12.73,0.38,4.0,676,No,1
6a1dc27d98be8b62b6966f05,24.0,female,Bachelor,85101.0,0,MORTGAGE,6000.0,VENTURE,7.88,0.07,3.0,652,No,0
6a1dc27d98be8b62b696b579,28.0,female,Associate,126893.0,6,RENT,20000.0,VENTURE,11.01,0.16,7.0,671,No,1
6a1dc27d98be8b62b696cd2b,22.0,female,High School,37249.0,1,RENT,3000.0,PERSONAL,6.15,0.08,4.0,575,Yes,0
6a1dc27d98be8b62b696ee0b,22.0,male,Associate,53805.0,0,RENT,8000.0,EDUCATION,15.81,0.15,3.0,671,No,1
6a1dc27d98be8b62b69668f2,24.0,male,Associate,74438.0,0,MORTGAGE,3000.0,PERSONAL,15.62,0.04,3.0,628,No,0
6a1dc27d98be8b62b696dc48,23.0,male,High School,121434.0,0,MORTGAGE,4150.0,EDUCATION,10.65,0.03,3.0,612,No,0
6a1dc27d98be8b62b696ae3c,31.0,female,Bachelor,49112.0,6,RENT,1600.0,MEDICAL,14.79,0.03,8.0,679,Yes,0
6a1dc27d98be8b62b6967755,23.0,female,High School,104248.0,1,OWN,16000.0,EDUCATION,11.86,0.15,3.0,650,Yes,0
6a1dc27d98be8b62b696cd1c,40.0,male,Associate,46301.0,15,MORTGAGE,5591.0,HOMEIMPROVEMENT,11.4,0.12,17.0,722,Yes,0
6a1dc27d98be8b62b6969d8b,34.0,female,High School,70643.0,11,MORTGAGE,4000.0,HOMEIMPROVEMENT,5.42,0.06,8.0,650,Yes,0
6a1dc27d98be8b62b696f05c,25.0,male,Associate,46440.0,5,RENT,13171.0,EDUCATION,10.58,0.28,4.0,692,No,1
6a1dc27d98be8b62b6964c2f,22.0,female,High School,36796.0,0,MORTGAGE,13250.0,EDUCATION,10.99,0.36,3.0,621,Yes,0
6a1dc27d98be8b62b696f03f,22.0,male,Associate,35829.0,0,RENT,12000.0,MEDICAL,6.66,0.33,4.0,489,No,1
6a1dc27d98be8b62b696d1de,32.0,male,Bachelor,53197.0,8,RENT,10000.0,PERSONAL,10.6,0.19,6.0,684,Yes,0
6a1dc27d98be8b62b696b8b4,43.0,male,Associate,84549.0,16,RENT,11000.0,VENTURE,7.29,0.13,16.0,686,No,0
6a1dc27d98be8b62b696db07,32.0,male,High School,52632.0,7,RENT,12000.0,VENTURE,8.05,0.23,7.0,634,Yes,0
6a1dc27d98be8b62b696ce9e,25.0,female,High School,66107.0,4,MORTGAGE,13850.0,PERSONAL,9.23,0.21,3.0,579,Yes,0
6a1dc27d98be8b62b6969aeb,35.0,female,Bachelor,28663.0,12,RENT,6500.0,MEDICAL,8.63,0.23,6.0,586,Yes,0
6a1dc27d98be8b62b696c283,37.0,male,High School,48834.0,15,OWN,15000.0,HOMEIMPROVEMENT,11.48,0.31,17.0,614,Yes,0
6a1dc27d98be8b62b696af64,34.0,female,Bachelor,163501.0,12,MORTGAGE,15000.0,PERSONAL,5.42,0.09,6.0,632,Yes,0
6a1dc27d98be8b62b696f0cb,22.0,male,Associate,15307.0,0,RENT,4146.0,MEDICAL,13.57,0.27,4.0,661,No,1
6a1dc27d98be8b62b6966d0a,21.0,female,Bachelor,29556.0,0,RENT,10000.0,EDUCATION,11.01,0.34,2.0,646,No,1
6a1dc27d98be8b62b696cc83,25.0,female,High School,97146.0,2,RENT,20000.0,VENTURE,14.07,0.21,4.0,639,No,0
6a1dc27d98be8b62b696503a,26.0,male,Associate,43006.0,0,MORTGAGE,6000.0,VENTURE,7.51,0.14,4.0,635,Yes,0
6a1dc27d98be8b62b6966903,24.0,male,Bachelor,67086.0,2,MORTGAGE,7000.0,HOMEIMPROVEMENT,7.14,0.1,3.0,581,No,1
6a1dc27d98be8b62b696794f,22.0,male,Bachelor,61380.0,0,RENT,12500.0,MEDICAL,7.29,0.2,2.0,688,No,0
6a1dc27d98be8b62b69674cf,22.0,female,High School,97111.0,0,MORTGAGE,15000.0,EDUCATION,11.48,0.15,3.0,635,Yes,0
6a1dc27d98be8b62b696f166,24.0,male,Associate,39527.0,0,RENT,5000.0,PERSONAL,12.71,0.13,4.0,642,No,1
6a1dc27d98be8b62b69685e5,25.0,female,High School,108911.0,4,MORTGAGE,20000.0,VENTURE,6.54,0.18,3.0,569,Yes,0
6a1dc27d98be8b62b6968ec6,34.0,male,Bachelor,177133.0,13,RENT,15000.0,EDUCATION,8.94,0.08,5.0,664,No,0
6a1dc27d98be8b62b6965753,21.0,male,Bachelor,41512.0,0,RENT,5000.0,PERSONAL,12.18,0.12,3.0,633,No,0
6a1dc27d98be8b62b696cb40,27.0,female,Master,72030.0,3,MORTGAGE,6000.0,EDUCATION,8.95,0.08,5.0,536,Yes,0
6a1dc27d98be8b62b6968064,25.0,male,Master,156853.0,0,MORTGAGE,3000.0,HOMEIMPROVEMENT,5.42,0.02,2.0,519,Yes,0
